IdProducto;DescripcionLarga;Clase ;Talla ;Color ;PrecioCosto;PrecioPublico1;Fracción ;Fab/Marca;IdProducto2;Cod Color; Vigencia Inicial;Grupo Destino
10404;CALCULADORA MARCA CASIO COLOR NEGRO fx-350MS;;;;23800;34000;;;10404;;;______________________
10395;CARCASA NOKIA 111;;;;90000;140000;;;10395;;;______________________
11235;CARGADOR + 4 PILAS AA 4500MAH JIABAO;;;;19040;28000;;;11235;;;______________________
10389;CARGADOR UNIVERSAL 12 VOLTIOS;;;;17850;25000;;;10389;;;______________________
11335;CELULAR GOL F9 PRIME;;;;135000;165000;;;11335;;;______________________
11362;CONECTOR AUDIO 6.0 SOLDAR;;;;4500;7000;;;11362;;;______________________
11955;CONECTOR PLUG 3.5 MM PLASTICO;;;;1500;3000;;;11955;;;______________________
10383;CONTROL DE TV UNIVERSAL COLOR GRIS Y NEGRO;;;;7140;12000;;;10383;;;______________________
10387;CONTROL GENERICO PARA TV COLOR BLANCO;;;;4760;8000;;;10387;;;______________________
10373;CONTROL PARA DECODIFICADOR DE MOVISTAR COLOR NEGRO;;;;9520;15000;;;10373;;;______________________
10378;CONTROL PARA DECODIFICADOR DIRECTV GENERICO;;;;9520;15000;;;10378;;;______________________
10381;CONTROL PARA JWIN COLOR BLANCO;;;;4760;8000;;;10381;;;______________________
10374;CONTROL PARA LG COLOR BLANCO;;;;4760;8000;;;10374;;;______________________
10382;CONTROL PARA TV BYSANKEY COLOR NEGRO;;;;4760;8000;;;10382;;;______________________
10376;CONTROL PARA TV CHALLENGER COLOR BLANCO;;;;4760;8000;;;10376;;;______________________
11631;CONTROL PARA TV DAEWO GENERICO;;;;4000;8000;;;11631;;;______________________
10388;CONTROL PARA TV GENERICO COLOR NEGRO;;;;4760;8000;;;10388;;;______________________
10385;CONTROL PARA TV KALEY COLOR NEGRO;;;;4760;8000;;;10385;;;______________________
11231;CONTROL PARA TV LG;;;;4000;8000;;;11231;;;______________________
11232;CONTROL PARA TV LG LED;;;;14875;25000;;;11232;;;______________________
11630;CONTROL PARA TV LG NUEVO TIPO ORIGINAL;;;;13000;22000;;;11630;;;______________________
10380;CONTROL PARA TV PHILIPS;;;;4760;8000;;;10380;;;______________________
10384;CONTROL PARA TV SAMSUNG;;;;4760;8000;;;10384;;;______________________
11629;CONTROL PARA TV SAMSUNG PLASMA TIPO ORIGINAL;;;;13000;22000;;;11629;;;______________________
10386;CONTROL PARA TV SIMPLY GENERICO;;;;4760;8000;;;10386;;;______________________
11632;CONTROL REMOTO PARA TV PANASONIC GENERICO;;;;4000;8000;;;11632;;;______________________
10379;CONTROL TDT UNIVERSAL;;;;8000;15000;;;10379;;;______________________
10371;CONTROL UNIVERSAL BLANCO Y VERDE;;;;7140;12000;;;10371;;;______________________
10123;CONVERTIDOR AUDIO 6.0 A 3.5;;;;2975;4000;;;10123;;;______________________
11364;CONVETIDOR 2 RCA A PLUG 3.5;;;;3500;5500;;;11364;;;______________________
10372;FORRO PARA CONTROLES DE TV;;;;1190;2000;;;10372;;;______________________
10377;lente antena directv;;;;17850;30000;;;10377;;;______________________
11236;LINTERNA LED 110V  1W SKY LIGHT;;;;7735;13000;;;11236;;;______________________
11234;LINTERNA LED NANOTEC 300MAH;;;;6545;15000;;;11234;;;______________________
11233;LINTERNA LED RECARGABLE;;;;12495;25000;;;11233;;;______________________
11028;LINTERNA PARA CASCO JAG-678;;;;17850;25000;;;11028;;;______________________
11257;MEMORIA MICRO 8GB SENCILLA;;;;14950;25000;;;11257;;;______________________
10192;MEMORIA MICRO SD  4GB FLY;;;;14500;18000;;;10192;;;______________________
11093;MULTILECTOR DE TARJETAS SENCILLO;;;;3570;7000;;;11093;;;______________________
11295;PARLANTE BLUETOOTH FM Y MEMORIAS;;;;22000;45000;;;11295;;;______________________
10191;PLUYIN VEHICULAR 2P 2.1A;;;;5950;12000;;;10191;;;______________________
11147;SIMCARD PLAN MINUTOS MOVISTAR;;;;5000;10000;;;11147;;;______________________
11186;SOPORTE ARAÑA TV SOPORVISION 19 - 50P;;;;35700;65000;;;11186;;;______________________
11770;SOPORTE ESCUALIZABLE DOBLE PARA TV DE 14 A 55 PULGADAS;;;;35000;55000;;;11770;;;______________________
10996;SOPORTE ESCUALIZABLE PARA TV DE 19 A 32 PULGADAS SOPORVISION;;;;41650;45000;;;10996;;;______________________
10997;SOPORTE ESCUALIZABLE PARA TV DE 32 A 52 PULGADAS SOPORVISION;;;;59500;65000;;;10997;;;______________________
10995;SOPORTE FIJO PARA TV DE 32 A 52 PULGADAS SOPORVISION;;;;47600;55000;;;10995;;;______________________
11266;TACTIL PARA CELULAR SAMSUNG S7392 TREND LITE DUOS;;;;23800;50000;;;11266;;;______________________
10998;TECLADO SLIM K-850;;;;17850;25000;;;10998;;;______________________
11300;VIDRIO TEMPLADO PARA CELULAR MARCA J2 PRO;;;;1428;8000;;;11300;;;______________________
10939;SIMCARD  MOVISTAR;;;;1000;4000;;;10939;;;______________________
10938;SIMCARD CLARO;;;;2000;4000;;;10938;;;______________________
11292;SIMCARD TIGO;;;;2000;4000;;;11292;;;______________________
10941;SIMCARD VIRGIN MOBILE;;;;3570;5000;;;10941;;;______________________
10940;SIMCARD WOM AVANTEL;;;;1000;5000;;;10940;;;______________________
11164;AGUA EN BOLSA;;;;250;500;;;11164;;;______________________
11323;BATERIA PARA CELULAR SAMSUNG S4 MINI;;;;14000;20000;;;11323;;;______________________
11289;COMPUTADOR COMPAQ MINI Q10;;;;280000;350000;;;11289;;;______________________
11322;COMPUTADOR PORTATIL CANAIMA ROJA;;;;150000;230000;;;11322;;;______________________
11519;COMPUTADOR PORTATIL COMPAQ CQ43-264LA;;;;400000;550000;;;11519;;;______________________
11366;CONECTOR AZUL DE SALIDA  HR  PARA CABINAS DE AUDIO;;;;9000;15000;;;11366;;;______________________
11365;CONVERTIDOR RCA 2 A 1;;;;2100;3500;;;11365;;;______________________
11157;DESCARGA O CONFIGURACION DE APLICACIONES;;;;500;2000;;;11157;;;______________________
11363;EXTENSION RCA A RCA;;;;1200;2000;;;11363;;;______________________
11361;INTERRUPTOR GRANDE;;;;2100;3500;;;11361;;;______________________
11360;INTERRUPTOR PEQUEÑO;;;;1500;2500;;;11360;;;______________________
11160;PONIMALTA MINI;;;;1350;1800;;;11160;;;______________________
11111;PSP GENERICO VIDEO GAMER;;;;113050;135000;;;11111;;;______________________
11158;SERVICIO 1 VENTAS LIBERAR ESPACIO Y REVISION;;;;500;1000;;;11158;;;______________________
11159;SERVICIO 5 VENTAS INSTALACION SOFTWARE CELULAR;;;;4000;5000;;;11159;;;______________________
11274;SERVICIO DE INSTALACION SISTEMA OPERATIVO;;;;5000;40000;;;11274;;;______________________
11165;SERVICIO DESINFECCION PC;;;;10000;15000;;;11165;;;______________________
11166;SERVICIO LICENCIA ANTIVIRUS CRACK;;;;25000;40000;;;11166;;;______________________
11161;SERVICIO MANTENIMIENTO CELULARES;;;;2000;5000;;;11161;;;______________________
11163;SERVICIO MANTENIMIENTO COMPUTADORES;;;;3000;30000;;;11163;;;______________________
11162;SERVICIO MANTENIMIENTO TABLETS;;;;3000;10000;;;11162;;;______________________
11168;SERVICIO REVISION COMPUTADORES;;;;3000;8000;;;11168;;;______________________
11069;ACTIVACION DE WINDOWS 7 Y XP;;;;5950;10000;;;11069;;;______________________
11070;ACTIVACION DE WINDOWS 8 Y 10;;;;9520;15000;;;11070;;;______________________
11551;ACTIVAR PAQUETE DE OFFICE 2010;;;;1000;20000;;;11551;;;______________________
11552;ACTIVAR PAQUETE DE OFFICE 2013 2016 O 2019;;;;1000;30000;;;11552;;;______________________
11659;BATERIA PARA CELULAR MOTOROLA E5;;;;70000;90000;;;11659;;;______________________
11219;BONICE;;;;900;1200;;;11219;;;______________________
11197;CABLE UTP CATEGORIA 5;;;;1;1000;;;11197;;;______________________
11627;CELULAR SAMSUNG J7 PRIME USADO;;;;280000;350000;;;11627;;;______________________
11049;CONFIGURACION APN PARA CELULARES;;;;500;2000;;;11049;;;______________________
11059;CREACION DE  DE CUENTAS OUTLOOK, MICROSOFT O GOOGLE;;;;1190;2000;;;11059;;;______________________
11053;DESCARGA DE 1 CANCION;;;;119;200;;;11053;;;______________________
11054;DESCARGA DE UN VIDEO;;;;357;500;;;11054;;;______________________
11055;DESCARGA DE UNA PELICULA CORTA MENOS DE 1 HORA;;;;595;1000;;;11055;;;______________________
11056;DESCARGA DE UNA PELICULA DE 1 HORA EN ADELANTE;;;;1190;2000;;;11056;;;______________________
11050;DESINFECCION DE CELULARES E INSTALACION DE ANTIVIRUS;;;;3570;5000;;;11050;;;______________________
11051;DESINFECCION DE MEMORIAS USB Y MICRO SD;;;;1190;2000;;;11051;;;______________________
11225;ESCANEAR DOCUMENTO O FOTO;;;;100;500;;;11225;;;______________________
11041;FOTOCOPIA A COLOR 100% UNA CARA;;;;119;400;;;11041;;;______________________
11045;FOTOCOPIA A COLOR AMPLIADA AL 150% UNA CARA;;;;238;400;;;11045;;;______________________
11044;FOTOCOPIA AMPLIADA AL 150% A BLANCO Y NEGRO;;;;119;200;;;11044;;;______________________
11040;FOTOCOPIA BLANCO Y NEGRO 100% UNA CARA;;;;65;200;;;11040;;;______________________
11046;IMPRESION A BLANCO Y NEGRO;;;;238;400;;;11046;;;______________________
11047;IMPRESION A COLOR HOJA COMPLETA;;;;595;1000;;;11047;;;______________________
11048;IMPRESION A COLOR MEDIA HOJA;;;;357;500;;;11048;;;______________________
11043;IMPRESION FOSYGA A COLOR;;;;595;1000;;;11043;;;______________________
11042;IMPRESION SISBEN BLANCO Y NEGRO;;;;357;500;;;11042;;;______________________
11057;INSTALACION DE APLICACIONES O JUEGOS PARA ANDROID;;;;1190;2000;;;11057;;;______________________
11060;INSTALACION DE PROGRAMAS BASICOS PARA COMPUTADOR;;;;3570;5000;;;11060;;;______________________
11058;INSTALACION PROGRAMAS;;;;2380;5000;;;11058;;;______________________
11965;MANTENIMIENTO IMPRESORA;;;;1000;5000;;;11965;;;______________________
11062;MAQUINA AFEITAR NOVVA;;;;25000;50000;;;11062;;;______________________
11167;MATERIALES;;;;100;1000;;;11167;;;______________________
11061;MEMORIA MICRO SD 64GB WD CL 10;;;;53550;80000;;;11061;;;______________________
11200;REPUESTOS DE MARCAS SURTIDAS;;;;3000;15000;;;11200;;;______________________
11063;REVIVIR BATERIAS EXTRAIBLES DE CELULARES CON TECLADO;;;;595;1000;;;11063;;;______________________
11064;REVIVIR BATERIAS EXTRAIBLES DE CELULARES TACTILES;;;;1190;2000;;;11064;;;______________________
11065;REVIVIR BATERIAS INTERNAS DE CELULARES TACTILES O TABLEST GENERICAS;;;;3570;5000;;;11065;;;______________________
11633;SERVICIO DE INSTALACION DECODIFICADORES TDT;;;;5000;10000;;;11633;;;______________________
11066;SERVICIO LAVADO 1 DE TARJETAS CELULARES CON BATERIA EXTRAIBLE;;;;2380;5000;;;11066;;;______________________
11067;SERVICIO LAVADO 2 DE TARJETA CELULARES CON BATERIA INTERNA;;;;3570;8000;;;11067;;;______________________
11952;SERVICIO TECNICO;;;;1000;2000;;;11952;;;______________________
11238;SERVICIO TECNICO CAMARAS DE SEGURIDAD;;;;5000;40000;;;11238;;;______________________
11741;AIRE COMPRIMIDO ETR 1320G;;;;17400;30000;;;11741;;;______________________
11747;AURICULAR ECONOMICO;;;;3500;6000;;;11747;;;______________________
11718;BANDEJA ORIGINAL PARA SIMCARD O MEMORIA;;;;10000;25000;;;11718;;;______________________
11969;BATERIA INTERNAS GAMA MEDIA;;;;40000;70000;;;11969;;;______________________
11808;BATERIA PARA CELULAR ALCATEL U3;;;;14000;20000;;;11808;;;______________________
11693;BATERIA PARA CELULAR MARCA ACE 1 5830 Y YOUNG 5360;;;;8000;10000;;;11693;;;______________________
11692;BATERIA PARA CELULAR MARCA MOTOROLA G5;;;;20000;35000;;;11692;;;______________________
11565;BATERIA PARA CELULAR SAMSUNG J1;;;;16660;18000;;;11565;;;______________________
11767;BATERIA PARA LANIX X210;;;;10000;15000;;;11767;;;______________________
11783;BATERIA PARA LG BELLO G4S L90;;;;18000;25000;;;11783;;;______________________
10668;BATERIA REDMI;;;;40000;80000;;;10668;;;______________________
11924;BATERÍA SAMSUNG GALAXY Y;;;;10000;18000;;;11924;;;______________________
11607;BOTONES PARA CELULAR MODELOS SURTIDOS;;;;4760;25000;;;11607;;;______________________
11339;CABEZOTE ADAPTADOR PUNTA AMERICANA;;;;3000;7000;;;11339;;;______________________
11720;CABEZOTE TIPO C 20W;;;;11000;25000;;;11720;;;______________________
11953;CABLE AUDIO SENCILLO;;;;3000;4000;;;11953;;;______________________
11812;CABLE DE DATO TIPO A TIPO C;;;;5800;15000;;;11812;;;______________________
11751;CABLE RCA 3 A 3 DE 3 METROS;;;;9000;18000;;;11751;;;______________________
11752;CABLE RCA 3 A PLUG 3.5;;;;6000;12000;;;11752;;;______________________
11940;CARETAS DE PESCA;;;;45000;70000;;;11940;;;______________________
11714;CARGADOR CELULAR 45W;;;;24250;45000;;;11714;;;______________________
11719;CARGADOR IPHONE TIPO ORIGINAL 25W;;;;35000;80000;;;11719;;;______________________
11859;CELULAR MARCA HIUNDAY E475;;;;128000;155000;;;11859;;;______________________
11585;CELULAR MARCA XIAOMI REDMI  9C;;;;500000;530000;;;11585;;;______________________
11880;CELULAR SAMSUNG A03 32GB;;;;410000;425000;;;11880;;;______________________
11897;CELULAR XIAOMI REDMI 11 LITE 5G 128GB;;;;2145000;2207900;;;11897;;;______________________
11737;combo watch t55 pro max;;;;60000;80000;;;11737;;;______________________
11560;CONVERTIDOR DE PUNTA REDONDA A PUNTA PLANA;;;;1190;1800;;;11560;;;______________________
10271;FORRO ANTIGOLPES FASHION IPHONE;;;;23800;30000;;;10271;;;______________________
11907;LINTERNA ACUATICA RECARGABLE 3M;;;;50000;65000;;;11907;;;______________________
11748;MEMORIA MICRO SD 32GB WD CL 10;;;;20000;50000;;;11748;;;______________________
11861;MICRO SD DAHUA 128GB CLASE 10;;;;75000;105000;;;11861;;;______________________
11286;MP3 VEHICULAR 2 EN 1;;;;16660;25000;;;11286;;;______________________
11890;PACHA A03;;;;90000;170000;;;11890;;;______________________
11932;PACHA HUAWEI Y6;;;;130000;152000;;;11932;;;______________________
11895;PACHA HUAWEI Y7A;;;;140000;200000;;;11895;;;______________________
11871;PACHA IPHONE XR;;;;300000;370000;;;11871;;;______________________
11933;PACHA MOTO E6 PLUS;;;;140000;200000;;;11933;;;______________________
11970;PACHA MOTOROLA G9 PLAY;;;;160000;200000;;;11970;;;______________________
11854;PACHA PARA CELULAR SAMSUNG J5 METAL;;;;80000;150000;;;11854;;;______________________
11850;PACHA PARA HUAWEI Y5 2018;;;;80000;150000;;;11850;;;______________________
11604;PACHA PARA HUAWEI Y5 II CUN U29;;;;95000;150000;;;11604;;;______________________
11849;PACHA PARA SAMSUNG J2 CORE;;;;80000;150000;;;11849;;;______________________
11822;PACHA REDMI 10;;;;90000;162000;;;11822;;;______________________
11891;PACHA REDMI NOTE 10;;;;140000;200000;;;11891;;;______________________
11984;PACHA REDMI NOTE 9;;;;160000;260000;;;11984;;;______________________
11724;PACHA SAMSUNG A 14;;;;85000;172000;;;11724;;;______________________
11852;PACHA SAMSUNG A11;;;;130000;190000;;;11852;;;______________________
11723;PACHA SAMSUNG A12 4G;;;;115000;180000;;;11723;;;______________________
11992;PACHA SAMSUNG A20;;;;140000;200000;;;11992;;;______________________
11993;PACHA SAMSUNG A21S;;;;90000;170000;;;11993;;;______________________
11925;PACHA SAMSUNG A30S;;;;160000;220000;;;11925;;;______________________
11867;PACHA SAMSUNG A50;;;;160000;220000;;;11867;;;______________________
10447;PACHA SAMSUNG J4 NORMAL;;;;100000;150000;;;10447;;;______________________
11875;PACHA XIAOMI POCO M3;;;;131000;190000;;;11875;;;______________________
11923;PANEL SOLAR 10W;;;;30000;40000;;;11923;;;______________________
11697;PIN DE CARGA PARA CELULAR ALCATEL U3;;;;2500;10000;;;11697;;;______________________
11662;PINES DE CARGA REFERENCIAS SURTIDAS;;;;1000;15000;;;11662;;;______________________
11668;PROBADOR DE CARGADORES PARA CARRO;;;;4000;10000;;;11668;;;______________________
11828;RECARGAS;;;;500;1000;;;11828;;;______________________
11807;TACTIL PARA CELULAR LANIX X260;;;;28000;60000;;;11807;;;______________________
11846;TACTIL PARA CELULAR NOKIA N300;;;;20000;30000;;;11846;;;______________________
11844;TACTIL PARA CELULAR SAMSUNG J1 MINI PRIME;;;;35000;55000;;;11844;;;______________________
11853;TACTIL PARA TABLET 86V;;;;18000;50000;;;11853;;;______________________
11851;TACTIL TABLET GIGO 733;;;;28000;50000;;;11851;;;______________________
10432;TAPA VIDRIO IPHONE XR;;;;25000;50000;;;10432;;;______________________
11721;VIDRIO TEMPLADO 6D PARA CELULAR HUAWEI Y7 2019;;;;8000;15000;;;11721;;;______________________
11712;VIDRIO TEMPLADO 6D PARA CELULAR SAMSUNG J2 CORE;;;;8000;15000;;;11712;;;______________________
11896;VIDRIO TEMPLADO HIDROGEL;;;;15000;30000;;;11896;;;______________________
11340;VIDRIO TEMPLADO PARA CELULAR SAMSUNG J1 MINI PRIME;;;;1200;8000;;;11340;;;______________________
11205;VIDRIO TEMPLADO PARA HUAWEI MATE 20 LITE;;;;1428;8000;;;11205;;;______________________
11568;VIDRIO TEMPLADO PARA HUAWEI MATE SMART;;;;1428;8000;;;11568;;;______________________
11688;VIDRIO TEMPLADO PARA HUAWEI Y3 2017;;;;1200;8000;;;11688;;;______________________
11617;VIDRIO TEMPLADO PARA HUAWEI Y7 2019;;;;1428;8000;;;11617;;;______________________
11618;VIDRIO TEMPLADO PARA HUAWEI Y9 2019;;;;1428;8000;;;11618;;;______________________
11619;VIDRIO TEMPLADO PARA SAMSUNG J4 CORE;;;;1428;8000;;;11619;;;______________________
11204;VIDRIO TEMPLADO PARA SAMSUNG J6 PLUS;;;;1428;8000;;;11204;;;______________________
11203;VIDRIO TEMPLADO PARA SAMSUNG J8 2018;;;;1428;8000;;;11203;;;______________________
11602;ACCES POINT Y ROUTER 3 EN 1 MARCA NEXXT KRONOS 1200AC;;;;121380;180000;;;11602;;;______________________
11498;ADAPTADOR BLUETOOTH DONGLE JALTECH;;;;9996;18000;;;11498;;;______________________
11671;ADAPTADOR BLUETOOTH MINI DONGLE  E312 JALTECH;;;;14994;25000;;;11671;;;______________________
11679;ADAPTADOR BLUETOOTH POWER 3 WIRELESS;;;;47600;65000;;;11679;;;______________________
11486;ADAPTADOR BLUETOOTH VEHICULAR;;;;15946;25000;;;11486;;;______________________
11681;ADAPTADOR DE CORRIENTE PARA IMPRESORA BLUETOOTH DE BOUCHER;;;;24990;43000;;;11681;;;______________________
11974;ADAPTADOR DE CORRIENTE PARLANTES 12V 2A;;;;14000;25000;;;11974;;;______________________
11883;ADAPTADOR DE DISPLAY A HDMI;;;;35000;50000;;;11883;;;______________________
11832;ADAPTADOR DONGLE TV JALTECH;;;;69972;85000;;;11832;;;______________________
11591;ADAPTADOR SATA  A 2 USB B444;;;;11900;20000;;;11591;;;______________________
11674;ADAPTADOR SPLITTER 1 ENTRADA HDMI A 4 SALIDAS HDMI;;;;49980;80000;;;11674;;;______________________
11682;ADAPTADOR SPLITTER 1 ENTRADA HDMI A 4 SALIDAS HDMI BASICO;;;;44030;60000;;;11682;;;______________________
11564;ADAPTADOR SPLITTER 1 HDMI  A 2 HDMI  HD 1080P;;;;39984;60000;;;11564;;;______________________
11489;ADAPTADOR WIFI ANTENA 2.0 JALTECH;;;;14280;20000;;;11489;;;______________________
10167;AUDIFINOS BLUETOOTH TWINS TRUE IP506 JALTECH;;;;19992;35000;;;10167;;;______________________
11083;AURICULAR BLUETOOTH CELULAR MICRO SD;;;;35700;45000;;;11083;;;______________________
11825;"BOLSO PARA PORTATIL DE  15"" JALTECH";;;;79968;110000;;;11825;;;______________________
11569;"BOLSO PARA PORTATIL DE 15.6"" JALTECH";;;;35700;50000;;;11569;;;______________________
11248;BRAZALETE PARA CELULAR;;;;14875;25000;;;11248;;;______________________
11511;"CABINA DE SONIDO 8"" MARCA JALTECH";;;;119000;150000;;;11511;;;______________________
11831;"CABINA DE SONIDO SEMI PRO 12""";;;;560490;630000;;;11831;;;______________________
11571;"CABLE ""Y"" HDMI B471";;;;4998;15000;;;11571;;;______________________
11592;CABLE 2 USB A V3 70CM BLINDADO;;;;3927;8000;;;11592;;;______________________
11835;CABLE CONVERTIDOR TIPO C A HDMI MACHO;;;;30940;45000;;;11835;;;______________________
11577;CABLE CONVERTIDOR USB TIPO C A HDMI HEMBRA B422;;;;44268;50000;;;11577;;;______________________
11529;CABLE DE ACCES POINT 2 METROS CAT 5;;;;2975;4500;;;11529;;;______________________
11500;CABLE DE AUDIO PLUG - PLUG 3.5 1 METROCON MICROFONO;;;;4403;10000;;;11500;;;______________________
11517;"CABLE DE AUDIO PLUG 2 A 1 EN ""Y""";;;;8330;11000;;;11517;;;______________________
11491;CABLE DE DATO FILTRO V3;;;;2975;8500;;;11491;;;______________________
11512;CABLE DE DATO PARA DISCO DURO USB 3.0;;;;5950;12000;;;11512;;;______________________
11490;CABLE DE DATO PUNTA V8 C104;;;;2499;8500;;;11490;;;______________________
11527;CABLE DE RED 10 METROS CAT 5;;;;4998;10000;;;11527;;;______________________
11507;CABLE HDMI 20 METROS;;;;48790;65000;;;11507;;;______________________
11683;CABLE HDMI DE 1.5M SENCILLO ECONOMICO;;;;4501;7000;;;11683;;;______________________
11521;CABLE HDMI DE 10 METROS;;;;15450;25000;;;11521;;;______________________
11508;CABLE HDMI DE 30 MTS;;;;108290;130000;;;11508;;;______________________
11672;CABLE MICRO USB V8 A USB TIPO C;;;;4522;10000;;;11672;;;______________________
10335;CABLE OTG PUNTA V8;;;;3570;5000;;;10335;;;______________________
11670;CABLE OTG USB C 3.0 JALTECH;;;;9401;18000;;;11670;;;______________________
11621;CABLE OTG USB TIPO C 2.0 JALTECH;;;;3570;5000;;;11621;;;______________________
11805;CABLE PLUG 3.5 A 6.5 MM 1.5M;;;;10948;17000;;;11805;;;______________________
11501;CABLE PLUG 3.5 DE 2 A 1;;;;2975;5000;;;11501;;;______________________
11684;CABLE PLUG 3.5 HEMBRA A USB TIPO C;;;;2499;5000;;;11684;;;______________________
11806;CABLE PLUG 3.5 MACHO A 2 RCA HEMBRA;;;;2499;7000;;;11806;;;______________________
11593;CABLE PLUG 3.5MM HEMBRA A 2 RCA MACHO;;;;2499;7000;;;11593;;;______________________
11438;CABLE RCA 2 A 1 DE 5M;;;;14280;20000;;;11438;;;______________________
11518;CABLE RCA MACHO A 2 RCA HEMBRA;;;;4165;7000;;;11518;;;______________________
11440;CABLE USB PARA TABLET C108 PUNTA NEGRA;;;;2499;12500;;;11440;;;______________________
11581;CABLE USB TIPO C A OTG 3.0;;;;7973;15000;;;11581;;;______________________
11582;CABLE USB TIPO C A USB PRINTER;;;;4760;12000;;;11582;;;______________________
11502;CABLE USB V3 3M JALTECH;;;;2975;12000;;;11502;;;______________________
11669;CAJON MONEDERO METALICO GRAND 410MM;;;;164934;220000;;;11669;;;______________________
11488;CAMARA DEPORTIVA 1080P ACUATICA;;;;66640;100000;;;11488;;;______________________
11384;CARGADOR LAMPARA DUAL f1008;;;;4998;10000;;;11384;;;______________________
11495;CARGADOR MONITOR SAMSUNG 14V 1.07A;;;;24990;45000;;;11495;;;______________________
11801;CARGADOR MONITOR SAMSUNG 14V 3A;;;;25942;40000;;;11801;;;______________________
11487;CARGADOR MOTO PARA CELULAR;;;;15470;25000;;;11487;;;______________________
11675;CARGADOR PARA COMPUTADOR MARCA LENOVO 20V 4.5A;;;;36295;52000;;;11675;;;______________________
11833;CARGADOR PARA PORTATIL DELL 19V 2.3A;;;;25942;40000;;;11833;;;______________________
11504;CARGADOR PARA PORTATIL LG 12V 3A JYR;;;;32963;48000;;;11504;;;______________________
11667;CARGADOR PARA PORTATIL MARCA ACER 19V 3.34A;;;;46400;57000;;;11667;;;______________________
11665;CARGADOR PARA PORTATIL MARCA ASUS 19V 2.37A;;;;44625;50000;;;11665;;;______________________
11676;CARGADOR PARA PORTATIL MARCA DELL 19.5V 4.62A;;;;34510;50000;;;11676;;;______________________
11829;CARGADOR PARA PORTATIL MINI ACER 19V 2.1AM;;;;37485;50000;;;11829;;;______________________
11503;CARGADOR PARA PORTATIL SAMSUNG 19.5V 2.05A;;;;24990;45000;;;11503;;;______________________
11664;CARGADOR PARA PORTATIL SAMSUNG 19V 3.16A;;;;24990;40000;;;11664;;;______________________
11800;CARGADOR PARA PORTATIL TOSHIBA 19V 1.5A;;;;23919;40000;;;11800;;;______________________
11499;CARGADOR PARA TABLET ENTERIZO 5V 2AMP V8 JALTECH;;;;9996;20000;;;11499;;;______________________
11494;CARGADOR PORTATIL SAMSUNG 14V 2.1A;;;;34800;45000;;;11494;;;______________________
10296;CARGADOR UNIVERSAL 12V -19V;;;;35000;50000;;;10296;;;______________________
11586;CELULAR MARCA XIAOMI REDMI S2;;;;535900;640000;;;11586;;;______________________
11863;CELULAR MOTOROLA E40 64GB;;;;595000;650000;;;11863;;;______________________
11827;"COMBO CABINA 8"" CON TRIPODE";;;;287861;380000;;;11827;;;______________________
11492;COMBO TECLADO Y MOUSE BLUETTOTH;;;;46410;65000;;;11492;;;______________________
11804;CONTROL CON GATILLOS PARA JUEGOS DE CELULAR;;;;21420;30000;;;11804;;;______________________
11513;CONVERTIDOR DE MICRO HDMI A HDMI;;;;3570;10000;;;11513;;;______________________
11673;CONVERTIDOR DVI A HDMI;;;;4998;10000;;;11673;;;______________________
11583;CONVERTIDOR HDMI HEMBRA A 4 HDMI HEMBRA 1080P;;;;49980;80000;;;11583;;;______________________
11860;CONVERTIDOR PLUG 3.5 A PLUG 6.3;;;;2500;3500;;;11860;;;______________________
11584;CONVERTIDOR RCA 3 HEMBRA A PLUG 3.5;;;;3927;10000;;;11584;;;______________________
11576;CONVERTIDOR USB 3.0 A HDMI HEMBRA B412;;;;49980;70000;;;11576;;;______________________
11515;CONVERTIDOR USB A PS2;;;;1190;5000;;;11515;;;______________________
11516;CONVERTIDOR USB A USB C;;;;1785;5000;;;11516;;;______________________
11570;CREMA DISIPADORA DE CALOR 3 Oz;;;;1785;3500;;;11570;;;______________________
10078;DISPOSITIVO CHROMECAST TV GOOGLE;;;;53550;70000;;;10078;;;______________________
11887;ESTUCHE PARA CELULAR EN BICI MAX;;;;18676;25000;;;11887;;;______________________
11386;ESTUCHE PARA DISCO DURO;;;;8449;20000;;;11386;;;______________________
11388;"ESTUCHE PORTATIL MANIJA 14"" 0414";;;;22967;38000;;;11388;;;______________________
11506;EXTENSION 3.5MM DE 5 METROS;;;;5950;15000;;;11506;;;______________________
11439;EXTENSION DE AUDIO 3.5MM 3 METROS JALTECH;;;;4998;12000;;;11439;;;______________________
11496;EXTENSION USB 2.0 BLINDADA 10 METROS JALTECH;;;;15946;40000;;;11496;;;______________________
11505;EXTENSION USB DE 5 MTS CON FILTRO;;;;8925;20000;;;11505;;;______________________
11395;"FUNDA ANTIGOLPES PORTATIL 14"" 0614";;;;22967;33000;;;11395;;;______________________
11387;"FUNDA MANIJA PORTATIL 15"" 0415";;;;25942;40000;;;11387;;;______________________
10200;"FUNDA TAPA DURA PARA PORTATIL 14""";;;;25942;45000;;;10200;;;______________________
11482;HUB MULTIPUERTOS 4P SIN INTERRUPTOR;;;;4100;10000;;;11482;;;______________________
11251;HUB USB Y MULTILECTOR DE TARJETA 2.0 UNITEC;;;;17000;25000;;;11251;;;______________________
11578;KIT DE CARGA INALAMBRICO PARA CELULAR 1 AMP;;;;14875;23000;;;11578;;;______________________
11976;LIMPIA ELECTRONICO MEDIANO;;;;7500;12000;;;11976;;;______________________
